model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn2,train,6000,99.55,73.5,97.5,1500.4,13.2,0.0,5.05,-0.99,5.04
cnn2,train,6000,100.17,72.5,97.5,1500.35,13.2,0.0,5.04,-1.19,6.0
cnn2,train,6000,100.84,72.5,98.5,1500.35,13.2,0.0,5.11,-1.14,5.85
cnn2,train,6000,101.44,71.5,91.8,1500.35,13.2,0.0,5.04,-1.18,5.96
cnn2,train,6000,102.13,74.0,99.5,1500.4,13.6,0.0,5.07,-1.21,6.07
cnn2,train,6000,102.8,72.5,95.1,1500.35,13.3,0.0,5.05,-1.18,5.99
cnn2,train,6000,103.43,72.5,100.0,1500.4,13.6,0.0,5.05,-1.16,5.86
cnn2,train,6000,104.11,73.0,95.0,1500.4,13.3,0.0,5.04,-1.07,5.43
cnn2,train,6000,104.81,72.0,100.0,1500.35,13.6,0.0,5.07,-1.04,5.27
cnn2,train,6000,105.41,73.5,92.3,1500.4,13.4,0.0,5.05,-1.2,6.04
cnn2,train,6000,106.11,73.0,99.5,1500.4,13.6,0.0,5.06,-1.14,5.79
cnn2,train,6000,106.73,72.5,92.5,1500.4,13.3,0.0,5.04,-1.16,5.64
cnn2,train,6000,107.42,73.5,99.0,1500.4,13.6,0.0,5.05,-1.12,5.66
cnn2,train,6000,108.09,74.0,94.9,1500.35,13.3,0.0,5.05,-1.19,6.03
cnn2,train,6000,108.79,73.5,98.5,1500.4,13.6,0.0,5.04,-1.2,6.08
cnn2,train,6000,109.41,72.5,93.5,1500.35,13.3,0.0,5.04,-1.19,5.91
cnn2,train,6000,110.1,73.5,99.5,1500.35,13.6,0.0,5.05,-1.09,5.54
cnn2,train,6000,110.78,73.0,95.5,1500.4,13.3,0.0,5.04,-1.14,5.75
cnn2,train,6000,111.49,73.0,98.0,1500.4,13.3,0.0,5.05,-1.19,6.03
cnn2,train,6000,112.11,73.5,95.5,1500.4,13.3,0.0,5.04,-1.15,5.79
cnn2,train,6000,112.82,73.0,98.5,1500.35,13.3,0.0,5.05,-1.15,5.82
cnn2,train,6000,113.42,72.5,94.6,1500.4,13.2,0.0,5.09,-0.96,4.88
cnn2,train,6000,114.12,73.0,99.5,1500.35,13.6,0.0,5.05,-1.19,6.03
cnn2,train,6000,114.77,74.0,95.4,1500.4,13.3,0.0,5.06,-1.21,6.12
cnn2,train,6000,115.42,74.5,99.0,1500.35,13.6,0.0,5.05,-1.13,5.75
cnn2,train,6000,116.11,73.5,96.5,1500.35,13.4,0.0,5.04,-1.11,5.58
cnn2,train,6000,116.8,73.0,97.5,1500.35,13.3,0.0,5.06,-1.06,5.36
cnn2,train,6000,117.44,73.0,95.9,1500.4,13.3,0.0,5.04,-1.15,5.79
cnn2,train,6000,118.14,73.5,98.5,1500.35,13.3,0.0,5.09,-1.14,5.81
cnn2,train,6000,118.76,73.5,95.6,1500.4,13.2,0.0,5.08,-1.07,5.4
cnn2,train,6000,119.46,74.0,98.5,1500.4,13.3,0.0,5.08,-1.06,5.4
cnn2,train,6000,120.07,73.0,91.0,1500.35,13.3,0.0,5.04,-1.17,5.93
cnn2,train,6000,120.79,74.5,100.0,1500.35,13.6,0.0,5.05,-1.15,5.71
cnn2,train,6000,121.48,73.5,96.6,1500.4,13.2,0.0,5.03,-1.24,6.25
cnn2,train,6000,122.17,73.0,99.0,1500.4,13.2,0.0,5.09,-0.84,4.31
cnn2,train,6000,122.75,73.5,95.0,1500.4,13.3,0.0,5.05,-1.12,5.56
cnn2,train,6000,123.42,73.5,99.5,1500.35,13.6,0.0,5.06,-1.08,5.49
cnn2,train,6000,124.06,73.5,94.1,1500.4,13.3,0.0,5.09,-1.22,6.16
cnn2,train,6000,124.69,75.0,98.5,1500.35,13.6,0.0,5.06,-1.06,5.4
cnn2,train,6000,125.36,73.0,94.0,1500.4,13.3,0.0,5.05,-1.19,6.03
cnn2,train,6000,126.05,73.5,99.5,1500.35,13.6,0.0,5.05,-1.14,5.76
cnn2,train,6000,126.74,73.0,96.1,1500.4,13.3,0.0,5.05,-1.17,5.9
cnn2,train,6000,127.44,75.0,98.5,1500.35,13.3,0.0,5.05,-1.16,5.86
cnn2,train,6000,128.04,73.0,92.3,1500.35,13.3,0.0,5.04,-1.21,6.2
cnn2,train,6000,128.72,74.5,99.5,1500.35,13.6,0.0,5.05,-1.13,5.71
cnn2,train,6000,129.4,74.5,95.5,1500.35,13.3,0.0,5.03,-1.34,6.73
cnn2,train,6000,130.09,74.5,99.5,1500.35,13.6,0.0,5.05,-1.12,5.7
cnn2,train,6000,130.78,73.5,97.5,1500.4,13.3,0.0,5.04,-1.18,5.84
cnn2,train,6000,131.47,74.0,98.5,1500.4,13.2,0.0,5.09,-0.92,4.68
cnn2,train,6000,132.06,73.5,95.1,1500.35,13.3,0.0,5.04,-1.21,6.11
cnn2,train,6000,132.65,73.5,99.0,1500.4,13.6,0.0,5.06,-1.15,5.79
cnn2,train,6000,133.35,74.5,90.7,1500.35,13.2,0.0,5.06,-1.23,6.2
cnn2,train,6000,134.01,74.0,89.7,1500.4,13.1,0.0,5.06,-1.09,5.53
cnn2,train,6000,134.68,73.5,91.7,1500.35,13.1,0.0,5.03,-1.23,6.36
cnn2,train,6000,135.29,73.5,90.2,1500.4,13.2,0.0,5.07,-1.22,6.2
cnn2,train,6000,135.9,73.0,92.0,1500.35,13.0,0.0,5.03,-1.23,6.17
cnn2,train,6000,136.57,75.0,89.3,1500.35,13.3,0.0,5.04,-1.11,5.63
cnn2,train,6000,137.16,73.5,90.3,1500.4,13.3,0.0,5.11,-0.85,4.31
cnn2,train,6000,137.81,72.5,91.5,1500.35,13.2,0.0,5.08,-1.17,5.88
cnn2,train,6000,138.42,73.5,87.3,1500.4,13.3,0.0,5.09,-0.94,4.8
cnn2,train,6000,139.02,74.0,91.6,1500.35,13.2,0.0,5.06,-1.2,6.04
cnn2,train,6000,139.64,73.0,90.1,1500.35,13.2,0.0,5.04,-1.14,5.54
cnn2,train,6000,140.23,73.5,91.8,1500.35,13.0,0.0,5.04,-1.24,6.08
cnn2,train,6000,140.85,74.5,89.2,1500.35,13.1,0.0,5.07,-1.02,5.25
cnn2,train,6000,141.5,75.0,90.4,1500.4,12.8,0.0,5.07,-0.98,5.03
cnn2,train,6000,142.13,73.0,91.5,1500.4,13.2,0.0,5.06,-1.23,6.18
cnn2,train,6000,142.75,75.0,87.4,1500.35,13.0,0.0,5.08,-1.03,5.26
cnn2,train,6000,143.38,73.5,91.0,1500.35,13.2,0.0,5.07,-1.22,6.02
cnn2,train,6000,144.02,74.0,88.4,1500.4,13.0,0.0,5.08,-1.0,5.11
cnn2,train,6000,144.69,74.0,92.0,1500.35,13.2,0.0,5.04,-1.24,6.22
cnn2,train,6000,145.29,74.0,86.9,1500.4,13.0,0.0,5.09,-0.86,5.12
cnn2,train,6000,145.94,73.0,91.9,1500.35,12.9,0.0,5.07,-0.98,4.99
cnn2,train,6000,146.54,75.4,90.5,1500.35,13.2,0.0,5.08,-1.0,5.08
cnn2,train,6000,147.16,74.0,90.1,1500.4,13.3,0.0,5.08,-0.99,5.06
cnn2,train,6000,147.8,74.0,91.9,1500.4,13.1,0.0,5.07,-1.27,6.44
cnn2,train,6000,148.47,75.0,89.5,1500.35,13.3,0.0,5.07,-1.11,5.63
cnn2,train,6000,149.06,74.5,88.6,1500.4,13.1,0.0,5.1,-1.21,6.18
cnn2,train,6000,149.71,75.0,90.0,1500.4,13.2,0.0,5.06,-0.99,6.34
cnn2,train,6000,150.33,74.0,92.0,1500.35,13.0,0.0,5.04,-1.24,6.27
cnn2,train,6000,151.01,74.5,89.4,1500.35,13.3,0.0,5.06,-1.17,5.91
cnn2,train,6000,151.62,75.0,89.7,1500.35,12.8,0.0,5.08,-1.09,5.5
cnn2,train,6000,152.23,74.5,91.7,1500.35,13.2,0.0,5.05,-1.21,6.11
cnn2,train,6000,152.85,74.0,86.8,1500.4,13.0,0.0,5.09,-0.99,5.02
cnn2,train,6000,153.46,74.5,92.1,1500.35,13.2,0.0,5.07,-1.09,5.5
cnn2,train,6000,154.05,74.5,89.9,1500.35,13.2,0.0,5.09,-0.87,4.39
cnn2,train,6000,154.65,75.4,91.4,1500.4,13.0,0.0,5.04,-1.21,6.09
cnn2,train,6000,155.27,75.4,88.8,1500.4,13.1,0.0,5.07,-1.03,5.25
cnn2,train,6000,155.91,74.0,89.8,1500.4,12.9,0.0,5.07,-1.05,5.34
cnn2,train,6000,156.54,74.0,91.1,1500.4,13.2,0.0,5.04,-0.85,4.38
cnn2,train,6000,157.16,74.0,89.5,1500.35,13.0,0.0,5.08,-1.05,5.35
cnn2,train,6000,157.83,72.5,91.3,1500.35,13.2,0.0,5.05,-1.2,6.08
cnn2,train,6000,158.42,75.4,87.7,1500.4,13.0,0.0,5.06,-1.05,5.35
cnn2,train,6000,159.11,74.0,92.2,1500.4,13.1,0.0,5.03,-1.22,6.17
cnn2,train,6000,159.72,74.5,86.7,1500.35,13.0,0.0,5.03,-1.05,5.27
cnn2,train,6000,160.34,73.5,91.5,1500.4,12.8,0.0,5.03,-1.23,6.22
cnn2,train,6000,160.94,75.0,90.5,1500.35,13.2,0.0,5.07,-1.22,6.17
cnn2,train,6000,161.59,73.5,91.2,1500.35,13.3,0.0,5.05,-1.16,5.85
cnn2,train,6000,162.22,74.5,92.6,1500.35,13.1,0.0,5.05,-1.2,5.81
cnn2,train,6000,162.83,74.0,90.5,1500.4,13.3,0.0,5.08,-1.13,5.36
cnn2,train,6000,163.49,74.5,90.8,1500.35,13.2,0.0,5.05,-1.15,5.81
cnn2,train,6000,164.13,74.5,89.0,1500.35,12.9,0.0,5.08,-1.02,5.16
cnn2,train,6000,164.8,74.5,91.2,1500.35,13.1,0.0,5.04,-1.14,5.77
cnn2,train,6000,165.44,75.0,88.4,1500.35,13.0,0.0,5.07,-1.24,6.26
cnn2,train,6000,166.07,74.5,92.0,1500.35,12.8,0.0,5.09,-0.96,5.38
cnn2,train,6000,166.66,75.0,91.3,1500.35,13.2,0.0,5.03,-1.23,6.2
cnn2,train,6000,167.28,74.0,91.1,1500.35,13.3,0.0,5.06,-0.99,5.07
cnn2,train,6000,167.9,73.0,92.5,1500.35,13.2,0.0,5.04,-1.1,5.57
cnn2,train,6000,168.49,75.0,87.3,1500.4,13.0,0.0,5.04,-1.11,5.61
cnn2,train,6000,169.16,74.0,92.4,1500.4,13.1,0.0,5.07,-1.03,5.24
cnn2,train,6000,169.8,75.0,90.6,1500.35,13.2,0.0,5.02,-1.08,5.44
cnn2,train,6000,170.39,74.5,92.2,1500.35,12.9,0.0,5.07,-1.09,5.56
cnn2,train,6000,170.98,75.0,88.6,1500.4,13.2,0.0,5.04,-1.23,6.2
cnn2,train,6000,171.62,74.5,91.3,1500.4,13.3,0.0,5.08,-0.93,4.77
cnn2,train,6000,172.23,74.5,91.8,1500.35,13.2,0.0,5.06,-1.22,6.2
cnn2,train,6000,172.86,75.0,89.6,1500.4,13.2,0.0,5.07,-1.04,5.41
cnn2,train,6000,173.54,73.5,92.8,1500.4,13.2,0.0,5.07,-1.07,5.31
cnn2,train,6000,174.18,74.0,88.6,1500.35,13.2,0.0,5.03,-0.87,4.43
cnn2,train,6000,174.83,74.5,91.7,1500.35,13.1,0.0,5.05,-1.27,6.4
cnn2,train,6000,175.43,74.5,87.1,1500.35,13.3,0.0,5.05,-1.14,5.75
cnn2,train,6000,176.03,75.4,89.7,1500.4,12.8,0.0,5.11,-1.1,5.64
cnn2,train,6000,176.74,75.4,91.3,1500.4,13.2,0.0,5.07,-1.1,5.58
cnn2,train,6000,177.35,74.5,90.1,1500.35,13.3,0.0,5.05,-1.05,5.34
cnn2,train,6000,177.98,74.5,91.5,1500.4,13.2,0.0,5.04,-1.22,6.2
cnn2,train,6000,178.59,75.4,86.8,1500.35,13.0,0.0,5.07,-1.03,5.18
cnn2,train,6000,179.23,75.0,90.4,1500.4,13.2,0.0,5.03,-1.26,6.32
cnn2,train,6000,179.87,75.0,87.4,1500.35,13.1,0.0,5.05,-1.2,6.07
cnn2,train,6000,180.5,75.4,91.8,1500.35,12.9,0.0,5.09,-0.95,5.18
cnn2,train,6000,181.1,74.0,90.8,1500.4,13.3,0.0,5.08,-1.1,5.58
cnn2,train,6000,181.73,75.4,90.5,1500.35,13.3,0.0,5.09,-0.9,4.61
cnn2,train,6000,182.34,74.0,92.4,1500.35,13.3,0.0,5.04,-1.17,5.85
cnn2,train,6000,182.97,74.5,91.1,1500.35,13.3,0.0,5.07,-1.09,5.53
cnn2,train,6000,183.6,75.4,90.2,1500.35,13.1,0.0,5.08,-1.05,5.35
