model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn2,train,6000,63.25,66.7,97.4,1000.27,13.3,0.0,5.09,-0.98,4.99
cnn2,train,6000,63.95,66.7,97.4,1000.21,13.0,0.0,5.09,-0.98,4.99
cnn2,train,6000,64.57,66.7,95.5,1000.27,13.2,0.0,5.08,-0.96,4.89
cnn2,train,6000,65.29,67.2,100.0,1000.21,13.1,0.0,5.09,-0.93,4.75
cnn2,train,6000,66.05,65.7,92.3,1000.21,12.9,0.0,5.08,-0.95,4.85
cnn2,train,6000,66.72,66.7,99.5,1000.27,13.2,0.0,5.11,-0.83,4.26
cnn2,train,6000,67.45,67.2,94.0,1000.21,12.6,0.0,5.08,-1.02,5.18
cnn2,train,6000,68.1,66.2,96.4,1000.27,13.2,0.0,5.09,-1.0,5.09
cnn2,train,6000,68.73,66.7,100.0,1000.27,13.3,0.0,5.09,-0.97,4.97
cnn2,train,6000,69.45,66.2,93.7,1000.21,13.0,0.0,5.08,-1.01,5.12
cnn2,train,6000,70.08,66.2,100.0,1000.27,13.2,0.0,5.09,-0.93,4.75
cnn2,train,6000,70.82,65.7,93.5,1000.21,12.7,0.0,5.08,-1.02,5.17
cnn2,train,6000,71.51,66.7,97.0,1000.21,13.2,0.0,5.09,-0.97,4.93
cnn2,train,6000,72.22,66.7,100.0,1000.21,13.4,0.0,5.1,-0.93,4.71
cnn2,train,6000,72.9,67.2,94.4,1000.21,13.1,0.0,5.09,-0.97,4.97
cnn2,train,6000,73.62,66.7,99.0,1000.27,13.4,0.0,5.09,-0.93,4.72
cnn2,train,6000,74.39,67.6,90.1,1000.27,12.9,0.0,5.1,-1.0,5.08
cnn2,train,6000,75.04,67.6,98.0,1000.21,13.4,0.0,5.08,-1.0,5.11
cnn2,train,6000,75.79,67.6,93.2,1000.27,12.6,0.0,5.1,-0.94,4.77
cnn2,train,6000,76.46,67.2,96.5,1000.27,13.2,0.0,5.09,-0.99,5.06
cnn2,train,6000,77.2,66.7,98.5,1000.21,13.4,0.0,5.08,-1.05,5.35
cnn2,train,6000,77.93,66.7,92.5,1000.21,13.1,0.0,5.09,-0.93,4.74
cnn2,train,6000,78.66,67.2,100.0,1000.27,13.3,0.0,5.09,-0.98,5.0
