model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn,train,6000,127.78,76.4,98.0,1500.35,13.3,0.0,5.03,-1.19,5.99
cnn,train,6000,128.57,76.4,95.0,1500.35,12.7,0.0,5.04,-1.13,5.7
cnn,train,6000,129.37,77.4,97.9,1500.35,13.6,0.0,5.03,-1.27,6.35
cnn,train,6000,130.26,75.9,93.8,1500.4,13.1,0.0,5.02,-1.32,6.25
cnn,train,6000,130.98,76.4,99.5,1500.4,13.3,0.0,5.04,-1.13,5.71
cnn,train,6000,131.81,76.9,94.4,1500.4,13.3,0.0,5.03,-1.21,6.08
cnn,train,6000,132.59,76.9,98.5,1500.35,13.2,0.0,5.06,-0.94,4.75
cnn,train,6000,133.35,76.4,91.6,1500.4,13.1,0.0,5.05,-1.13,5.7
cnn,train,6000,134.09,75.9,90.5,1500.35,13.2,0.0,5.03,-1.0,5.06
cnn,train,6000,134.8,75.4,90.4,1500.4,13.2,0.0,5.02,-1.23,6.16
cnn,train,6000,135.57,76.9,91.7,1500.35,13.3,0.0,5.03,-1.01,5.15
cnn,train,6000,136.41,75.4,89.6,1500.35,13.2,0.0,5.04,-1.03,5.22
cnn,train,6000,137.14,75.9,89.0,1500.4,12.8,0.0,5.06,-1.08,5.48
cnn,train,6000,137.95,75.9,88.8,1500.4,13.3,0.0,5.01,-1.27,6.4
cnn,train,6000,138.72,75.4,89.5,1500.35,12.8,0.0,5.02,-1.27,6.37
cnn,train,6000,139.52,77.9,88.7,1500.4,13.3,0.0,5.02,-1.02,5.17
cnn,train,6000,140.29,75.9,92.1,1500.4,13.0,0.0,5.05,-1.27,6.35
cnn,train,6000,141.07,76.9,88.3,1500.4,13.0,0.0,5.05,-1.03,5.24
cnn,train,6000,141.84,76.4,90.5,1500.35,13.0,0.0,5.0,-1.28,6.43
cnn,train,6000,142.64,77.4,90.0,1500.4,13.1,0.0,5.05,-1.07,5.44
cnn,train,6000,143.45,75.4,91.2,1500.35,13.2,0.0,5.08,-1.31,6.66
cnn,train,6000,144.26,75.9,87.2,1500.4,13.0,0.0,5.05,-1.15,5.8
cnn,train,6000,145.02,75.9,91.9,1500.35,13.1,0.0,5.02,-1.16,5.86
cnn,train,6000,145.82,75.9,90.3,1500.35,13.2,0.0,5.04,-1.14,5.76
cnn,train,6000,146.64,75.4,92.5,1500.35,13.2,0.0,5.05,-1.03,6.26
cnn,train,6000,147.35,76.4,90.6,1500.35,13.3,0.0,5.03,-1.23,6.2
cnn,train,6000,148.08,75.4,89.4,1500.35,13.2,0.0,5.06,-1.08,5.47
cnn,train,6000,148.84,76.4,90.3,1500.35,13.3,0.0,5.03,-1.13,5.7
cnn,train,6000,149.63,75.4,92.2,1500.4,13.2,0.0,5.03,-1.19,6.23
cnn,train,6000,150.42,76.9,90.0,1500.35,13.3,0.0,5.02,-1.2,6.03
cnn,train,6000,151.16,76.9,92.0,1500.35,13.1,0.0,5.03,-1.25,6.0
cnn,train,6000,151.97,75.9,90.6,1500.35,13.3,0.0,5.07,-0.91,4.61
cnn,train,6000,152.76,76.4,90.2,1500.35,13.1,0.0,5.03,-1.09,5.52
cnn,train,6000,153.47,76.4,90.0,1500.35,13.3,0.0,5.08,-0.9,4.62
cnn,train,6000,154.27,75.0,90.7,1500.35,13.2,0.0,5.01,-1.25,6.27
cnn,train,6000,155.05,75.9,89.1,1500.4,12.8,0.0,5.08,-1.17,5.88
cnn,train,6000,155.87,77.4,89.4,1500.35,13.3,0.0,5.04,-1.23,6.22
cnn,train,6000,156.62,75.9,90.6,1500.4,12.8,0.0,5.05,-1.03,5.26
cnn,train,6000,157.44,77.4,88.5,1500.4,13.0,0.0,5.03,-1.23,5.53
cnn,train,6000,158.18,75.9,91.3,1500.4,13.0,0.0,5.01,-1.26,6.32
cnn,train,6000,158.95,76.4,87.7,1500.35,13.0,0.0,5.01,-1.17,5.9
cnn,train,6000,159.78,77.4,90.1,1500.35,13.1,0.0,5.03,-1.29,6.48
cnn,train,6000,160.6,75.9,89.0,1500.4,12.9,0.0,5.05,-1.08,4.83
cnn,train,6000,161.42,76.9,91.7,1500.35,13.2,0.0,5.05,-1.22,6.11
cnn,train,6000,162.21,77.4,90.9,1500.35,13.3,0.0,5.03,-1.21,6.07
cnn,train,6000,162.99,76.9,93.0,1500.35,13.2,0.0,5.01,-1.09,5.54
cnn,train,6000,163.73,76.4,89.8,1500.35,13.3,0.0,5.05,-1.06,5.32
cnn,train,6000,164.51,76.4,93.1,1500.35,13.2,0.0,5.02,-1.23,6.22
cnn,train,6000,165.25,76.4,87.4,1500.4,13.3,0.0,5.05,-0.93,4.75
cnn,train,6000,166.0,75.9,91.6,1500.4,13.2,0.0,5.01,-0.96,4.9
cnn,train,6000,166.75,75.9,90.0,1500.4,13.3,0.0,5.02,-1.21,6.11
cnn,train,6000,167.5,76.9,92.0,1500.4,13.2,0.0,5.03,-1.26,6.34
cnn,train,6000,168.27,76.9,89.8,1500.4,13.0,0.0,5.05,-1.07,5.39
cnn,train,6000,169.08,76.4,92.6,1500.4,13.1,0.0,5.09,-0.93,5.41
cnn,train,6000,169.84,76.9,90.7,1500.4,13.2,0.0,5.07,-1.05,5.31
cnn,train,6000,170.62,76.4,90.8,1500.35,13.0,0.0,5.06,-0.89,4.53
cnn,train,6000,171.42,77.4,90.5,1500.4,13.1,0.0,5.09,-0.96,4.85
cnn,train,6000,172.21,78.4,90.4,1500.4,13.3,0.0,5.05,-1.09,5.52
cnn,train,6000,172.95,77.4,88.9,1500.4,12.7,0.0,5.09,-0.97,4.93
cnn,train,6000,173.72,77.4,90.2,1500.4,13.3,0.0,5.04,-1.28,6.4
cnn,train,6000,174.46,78.4,89.7,1500.35,12.8,0.0,5.01,-1.28,6.32
