model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn,train,6000,1317.82,75.0,85.5,1500.35,13.6,0.0,5.11,-0.88,4.48
cnn,train,6000,1318.54,75.9,83.2,1500.4,13.8,0.0,5.05,-1.17,5.89
cnn,train,6000,1319.26,76.9,82.7,1500.35,13.8,0.0,5.12,-0.94,4.81
cnn,train,6000,1320.09,75.4,84.3,1500.4,13.7,0.0,5.09,-0.83,4.22
cnn,train,6000,1320.87,75.9,84.0,1500.4,13.7,0.0,5.08,-0.94,4.79
cnn,train,6000,1321.62,75.0,83.0,1500.4,13.8,0.0,5.08,-1.01,5.11
cnn,train,6000,1322.39,75.0,83.1,1500.35,13.7,0.0,5.09,-0.84,4.33
cnn,train,6000,1323.19,76.4,83.8,1500.4,13.6,0.0,5.1,-0.94,4.61
cnn,train,6000,1323.91,75.4,83.8,1500.35,13.7,0.0,5.08,-0.99,5.07
cnn,train,6000,1324.68,75.9,84.2,1500.35,13.9,0.0,5.1,-0.97,4.95
cnn,train,6000,1325.49,75.0,86.5,1500.4,13.5,0.0,5.09,-0.97,4.86
cnn,train,6000,1326.26,75.9,83.6,1500.4,13.7,0.0,5.05,-1.15,5.79
cnn,train,6000,1326.98,75.9,82.0,1500.35,13.8,0.0,5.08,-1.03,5.26
cnn,train,6000,1327.75,75.9,84.3,1500.35,13.7,0.0,5.09,-0.95,4.86
cnn,train,6000,1328.49,75.4,84.7,1500.35,13.8,0.0,5.09,-0.94,4.81
cnn,train,6000,1329.35,74.5,83.7,1500.35,13.9,0.0,5.08,-1.04,5.02
cnn,train,6000,1330.1,75.9,85.0,1500.35,13.8,0.0,5.07,-1.0,5.07
cnn,train,6000,1330.9,76.4,85.1,1500.4,13.7,0.0,5.1,-0.99,5.03
cnn,train,6000,1331.67,74.5,84.2,1500.4,13.9,0.0,5.12,-0.83,5.71
cnn,train,6000,1332.45,75.0,85.9,1500.4,13.7,0.0,5.11,-0.95,4.86
cnn,train,6000,1333.22,75.0,82.6,1500.35,13.7,0.0,5.11,-0.85,4.31
cnn,train,6000,1334.04,75.4,85.9,1500.4,13.7,0.0,5.08,-1.05,5.35
cnn,train,6000,1334.88,75.4,85.9,1500.35,13.7,0.0,5.1,-1.05,5.29
cnn,train,6000,1335.65,75.4,80.2,1500.4,13.9,0.0,5.08,-1.04,5.3
cnn,train,6000,1336.4,75.4,86.3,1500.4,13.8,0.0,5.07,-1.01,5.12
cnn,train,6000,1337.13,75.0,84.9,1500.4,13.5,0.0,5.09,-0.96,4.86
cnn,train,6000,1337.84,75.9,84.1,1500.4,13.6,0.0,5.09,-0.99,5.02
cnn,train,6000,1338.54,75.0,83.6,1500.4,13.7,0.0,5.09,-0.88,4.53
cnn,train,6000,1339.27,75.4,81.9,1500.4,13.8,0.0,5.11,-0.79,4.01
cnn,train,6000,1340.07,75.0,85.2,1500.35,13.8,0.0,5.08,-0.99,5.02
cnn,train,6000,1340.84,75.4,84.1,1500.35,13.6,0.0,5.11,-0.89,4.56
cnn,train,6000,1341.53,75.9,84.3,1500.35,13.7,0.0,5.08,-1.02,5.22
cnn,train,6000,1342.3,75.4,83.2,1500.4,13.9,0.0,5.09,-0.79,4.06
cnn,train,6000,1343.05,75.9,84.9,1500.4,13.8,0.0,5.09,-1.03,5.24
cnn,train,6000,1343.86,75.0,85.2,1500.35,13.7,0.0,5.05,-1.17,5.31
cnn,train,6000,1344.63,75.4,83.2,1500.35,13.9,0.0,5.06,-1.03,5.24
cnn,train,6000,1345.39,74.0,83.6,1500.4,13.8,0.0,5.09,-0.98,5.0
cnn,train,6000,1346.18,75.0,83.6,1500.4,13.6,0.0,5.08,-0.98,5.0
cnn,train,6000,1346.88,75.4,84.3,1500.35,13.8,0.0,5.04,-1.16,5.85
cnn,train,6000,1347.68,74.5,84.6,1500.35,13.9,0.0,5.07,-0.91,4.67
cnn,train,6000,1348.43,75.9,84.3,1500.35,13.7,0.0,5.09,-0.95,4.83
cnn,train,6000,1349.19,75.4,84.5,1500.35,13.7,0.0,5.08,-0.92,4.72
cnn,train,6000,1350.02,75.0,82.4,1500.35,13.7,0.0,5.09,-0.79,4.02
cnn,train,6000,1350.8,75.0,86.5,1500.4,13.5,0.0,5.09,-0.95,4.84
cnn,train,6000,1351.6,75.9,80.4,1500.35,13.9,0.0,5.08,-1.09,5.53
cnn,train,6000,1352.37,75.4,84.7,1500.35,13.8,0.0,5.07,-1.02,5.2
cnn,train,6000,1353.16,75.4,86.1,1500.35,13.7,0.0,5.07,-1.1,5.57
cnn,train,6000,1353.95,74.5,84.2,1500.35,13.9,0.0,5.09,-0.97,4.97
cnn,train,6000,1354.72,75.9,84.3,1500.4,13.8,0.0,5.09,-0.79,4.07
cnn,train,6000,1355.48,74.5,83.0,1500.35,13.6,0.0,5.09,-0.99,5.07
cnn,train,6000,1356.18,75.4,84.0,1500.35,13.7,0.0,5.09,-0.91,4.67
cnn,train,6000,1356.96,74.5,84.2,1500.35,13.9,0.0,5.09,-0.96,4.93
cnn,train,6000,1357.7,75.0,84.1,1500.35,13.8,0.0,5.08,-0.99,5.34
cnn,train,6000,1358.49,74.5,83.9,1500.35,13.7,0.0,5.11,-0.82,4.81
cnn,train,6000,1359.34,75.4,85.0,1500.35,13.8,0.0,5.08,-0.97,4.95
cnn,train,6000,1360.11,73.5,85.7,1500.35,13.6,0.0,5.11,-0.84,4.97
cnn,train,6000,1360.82,75.9,84.3,1500.35,13.7,0.0,5.05,-1.14,5.77
cnn,train,6000,1361.55,75.4,80.8,1500.4,13.8,0.0,5.07,-1.06,5.38
cnn,train,6000,1362.37,75.4,82.9,1500.4,13.8,0.0,5.09,-0.92,4.71
cnn,train,6000,1363.1,75.0,82.9,1500.35,13.5,0.0,5.09,-0.94,4.79
cnn,train,6000,1363.92,75.4,81.4,1500.35,13.8,0.0,5.07,-1.02,5.2
cnn,train,6000,1364.68,75.0,84.0,1500.4,13.8,0.0,5.09,-1.04,5.29
cnn,train,6000,1365.53,75.4,82.2,1500.35,13.8,0.0,5.11,-0.89,5.26
cnn,train,6000,1366.31,75.9,82.7,1500.4,13.8,0.0,5.1,-0.87,4.47
cnn,train,6000,1367.04,75.0,86.2,1500.35,13.6,0.0,5.08,-0.92,4.71
cnn,train,6000,1367.78,75.4,84.2,1500.35,13.6,0.0,5.09,-0.99,5.04
cnn,train,6000,1368.47,75.9,80.9,1500.35,13.7,0.0,5.06,-1.08,5.54
cnn,train,6000,1369.22,75.9,80.3,1500.35,13.8,0.0,5.08,-0.92,4.68
cnn,train,6000,1369.94,75.4,78.8,1500.4,13.9,0.0,5.08,-1.08,5.45
cnn,train,6000,1370.77,75.4,86.1,1500.4,13.6,0.0,5.11,-0.84,4.06
cnn,train,6000,1371.54,74.5,85.0,1500.4,13.7,0.0,5.09,-0.95,4.94
cnn,train,6000,1372.27,75.9,81.4,1500.35,13.8,0.0,5.09,-0.96,4.9
cnn,train,6000,1372.99,75.0,83.7,1500.4,13.8,0.0,5.1,-0.92,4.71
cnn,train,6000,1373.74,75.4,84.3,1500.4,13.9,0.0,5.08,-0.98,4.98
cnn,train,6000,1374.45,75.4,86.7,1500.35,13.5,0.0,5.1,-0.94,4.79
cnn,train,6000,1375.29,75.4,82.3,1500.4,13.9,0.0,5.08,-1.1,5.58
cnn,train,6000,1376.1,75.0,86.1,1500.35,13.7,0.0,5.09,-1.0,5.09
cnn,train,6000,1376.93,75.4,80.2,1500.35,13.8,0.0,5.12,-0.94,4.8
cnn,train,6000,1377.67,75.4,82.2,1500.35,13.9,0.0,5.09,-0.97,4.97
cnn,train,6000,1378.46,75.4,84.2,1500.35,13.7,0.0,5.09,-0.99,5.06
cnn,train,6000,1379.24,75.4,84.2,1500.4,13.7,0.0,5.09,-0.81,4.13
cnn,train,6000,1380.02,75.0,83.7,1500.35,13.9,0.0,5.08,-1.08,5.49
cnn,train,6000,1380.83,75.9,84.4,1500.4,13.7,0.0,5.11,-0.96,4.89
cnn,train,6000,1381.67,75.4,82.5,1500.4,13.8,0.0,5.07,-1.06,5.39
cnn,train,6000,1382.47,75.4,86.8,1500.35,13.9,0.0,5.12,-0.74,3.8
cnn,train,6000,1383.22,74.5,85.0,1500.4,13.5,0.0,5.1,-0.9,4.58
cnn,train,6000,1383.94,76.4,83.5,1500.35,13.7,0.0,5.12,-0.89,4.57
cnn,train,6000,1384.72,74.5,83.3,1500.4,13.9,0.0,5.07,-1.02,5.18
cnn,train,6000,1385.51,75.0,85.8,1500.4,13.8,0.0,5.1,-0.92,4.66
cnn,train,6000,1386.24,74.5,83.3,1500.35,13.6,0.0,5.1,-0.9,4.6
cnn,train,6000,1387.03,74.5,85.1,1500.4,13.8,0.0,5.07,-0.83,4.26
cnn,train,6000,1387.79,75.4,82.5,1500.4,13.9,0.0,5.08,-1.1,5.62
cnn,train,6000,1388.52,74.5,85.8,1500.35,13.7,0.0,5.09,-0.98,4.99
cnn,train,6000,1389.32,75.0,83.5,1500.35,13.6,0.0,5.1,-0.85,4.62
cnn,train,6000,1390.07,75.0,85.9,1500.35,13.8,0.0,5.11,-0.88,4.47
cnn,train,6000,1390.83,75.4,83.2,1500.35,13.8,0.0,5.09,-0.96,4.97
cnn,train,6000,1391.58,75.0,86.3,1500.4,13.9,0.0,5.1,-0.86,4.39
cnn,train,6000,1392.38,75.4,83.8,1500.35,13.7,0.0,5.09,-0.99,5.04
cnn,train,6000,1393.16,75.4,82.7,1500.35,13.9,0.0,5.09,-0.81,5.15
cnn,train,6000,1394.0,75.4,86.1,1500.4,13.6,0.0,5.09,-0.93,4.76
cnn,train,6000,1394.73,75.4,84.2,1500.4,13.7,0.0,5.08,-1.0,5.08
cnn,train,6000,1395.52,74.5,86.1,1500.35,13.9,0.0,5.09,-0.94,4.93
cnn,train,6000,1396.3,75.0,84.4,1500.35,13.8,0.0,5.1,-0.84,4.45
cnn,train,6000,1397.03,75.4,85.0,1500.4,13.5,0.0,5.09,-0.94,4.8
cnn,train,6000,1397.75,75.4,85.5,1500.4,13.7,0.0,5.05,-1.15,5.8
cnn,train,6000,1398.57,75.0,84.1,1500.4,13.7,0.0,5.08,-0.94,4.8
cnn,train,6000,1399.41,74.5,83.8,1500.35,13.7,0.0,5.1,-1.17,4.74
cnn,train,6000,1400.15,74.5,79.6,1500.4,13.8,0.0,5.1,-0.81,4.16
cnn,train,6000,1400.99,75.0,84.8,1500.35,13.6,0.0,5.11,-0.85,4.06
cnn,train,6000,1401.73,75.0,83.6,1500.4,13.6,0.0,5.08,-0.99,5.03
cnn,train,6000,1402.43,75.0,83.5,1500.35,13.8,0.0,5.04,-1.19,5.99
cnn,train,6000,1403.21,75.0,83.8,1500.35,13.9,0.0,5.09,-0.97,4.93
cnn,train,6000,1403.96,74.5,85.3,1500.4,13.8,0.0,5.07,-0.99,5.04
cnn,train,6000,1404.74,75.0,84.6,1500.35,13.6,0.0,5.08,-0.98,4.98
cnn,train,6000,1405.45,75.4,84.7,1500.35,13.8,0.0,5.05,-1.16,5.98
cnn,train,6000,1406.21,76.4,81.5,1500.4,13.9,0.0,5.08,-1.06,5.38
cnn,train,6000,1407.08,74.0,85.7,1500.35,13.6,0.0,5.1,-0.85,5.0
cnn,train,6000,1407.81,75.0,84.3,1500.35,13.8,0.0,5.09,-0.79,4.06
cnn,train,6000,1408.6,74.5,82.1,1500.35,14.0,0.0,5.06,-1.12,5.7
cnn,train,6000,1409.35,75.0,85.9,1500.4,13.6,0.0,5.09,-0.95,4.83
cnn,train,6000,1410.12,75.0,83.1,1500.35,13.8,0.0,5.09,-0.91,4.66
cnn,train,6000,1410.85,74.5,81.6,1500.4,13.8,0.0,5.11,-0.84,4.98
cnn,train,6000,1411.57,75.4,82.8,1500.4,13.9,0.0,5.07,-0.99,5.02
cnn,train,6000,1412.42,75.0,84.3,1500.35,13.5,0.0,5.09,-1.02,5.21
cnn,train,6000,1413.15,75.4,85.4,1500.35,13.8,0.0,5.05,-1.18,5.96
cnn,train,6000,1414.01,75.0,85.1,1500.35,13.8,0.0,5.08,-0.99,5.17
cnn,train,6000,1414.82,75.4,82.7,1500.4,13.7,0.0,5.09,-0.96,4.9
cnn,train,6000,1415.61,75.0,82.3,1500.4,13.9,0.0,5.07,-0.85,4.38
cnn,train,6000,1416.42,74.5,85.4,1500.35,13.7,0.0,5.11,-0.87,4.44
cnn,train,6000,1417.22,75.0,83.5,1500.35,13.8,0.0,5.11,-0.85,4.04
cnn,train,6000,1418.0,75.4,84.1,1500.35,13.9,0.0,5.09,-0.81,4.08
cnn,train,6000,1418.87,75.0,83.1,1500.35,13.7,0.0,5.11,-0.8,4.06
cnn,train,6000,1419.65,75.9,86.6,1500.35,13.9,0.0,5.09,-0.97,4.94
cnn,train,6000,1420.42,75.0,86.0,1500.35,13.6,0.0,5.11,-0.87,4.47
cnn,train,6000,1421.21,74.0,83.7,1500.4,13.7,0.0,5.05,-1.17,5.89
cnn,train,6000,1421.93,75.0,81.9,1500.35,13.8,0.0,5.08,-1.04,5.3
cnn,train,6000,1422.77,74.0,86.0,1500.35,13.6,0.0,5.11,-0.78,5.09
cnn,train,6000,1423.49,74.0,84.4,1500.35,13.6,0.0,5.12,-0.88,4.48
cnn,train,6000,1424.2,75.4,84.8,1500.35,13.7,0.0,5.09,-0.88,4.51
cnn,train,6000,1424.99,75.4,84.2,1500.35,13.9,0.0,5.09,-0.97,4.97
cnn,train,6000,1425.76,75.0,86.3,1500.35,13.8,0.0,5.11,-0.89,4.54
cnn,train,6000,1426.51,75.4,83.4,1500.4,13.6,0.0,5.08,-0.98,4.99
cnn,train,6000,1427.22,76.9,82.3,1500.35,13.7,0.0,5.08,-0.92,4.71
cnn,train,6000,1427.95,74.5,82.6,1500.35,13.8,0.0,5.08,-1.02,5.21
cnn,train,6000,1428.79,75.0,84.2,1500.35,13.8,0.0,5.09,-0.95,4.86
cnn,train,6000,1429.6,75.4,84.2,1500.4,13.8,0.0,5.07,-0.8,4.2
cnn,train,6000,1430.35,75.9,84.8,1500.35,13.9,0.0,5.09,-0.97,4.94
cnn,train,6000,1431.11,75.0,84.1,1500.4,13.8,0.0,5.09,-1.03,5.26
cnn,train,6000,1431.84,75.0,84.7,1500.35,13.5,0.0,5.09,-0.97,4.85
cnn,train,6000,1432.68,74.5,85.5,1500.35,13.9,0.0,5.09,-0.99,5.04
cnn,train,6000,1433.43,74.5,84.5,1500.4,13.8,0.0,5.08,-0.99,5.43
cnn,train,6000,1434.22,74.5,85.8,1500.35,13.7,0.0,5.12,-1.02,5.21
cnn,train,6000,1434.96,75.4,81.5,1500.35,13.8,0.0,5.09,-0.84,4.3
cnn,train,6000,1435.76,75.0,81.1,1500.35,13.8,0.0,5.07,-1.03,5.22
cnn,train,6000,1436.59,74.5,86.1,1500.35,13.8,0.0,5.1,-0.88,4.49
cnn,train,6000,1437.32,75.0,80.4,1500.4,13.8,0.0,5.09,-0.97,4.97
cnn,train,6000,1438.11,75.4,84.8,1500.35,13.9,0.0,5.11,-0.8,4.81
cnn,train,6000,1438.83,75.4,84.1,1500.4,13.4,0.0,5.11,-0.93,4.72
cnn,train,6000,1439.57,74.5,83.2,1500.35,13.7,0.0,5.08,-0.8,4.06
cnn,train,6000,1440.36,75.4,83.3,1500.35,13.9,0.0,5.08,-1.1,5.62
cnn,train,6000,1441.17,74.0,85.9,1500.35,13.6,0.0,5.06,-0.91,5.43
cnn,train,6000,1441.92,75.0,84.5,1500.4,13.7,0.0,5.08,-0.99,5.03
cnn,train,6000,1442.65,75.0,81.0,1500.35,13.8,0.0,5.09,-1.0,4.28
cnn,train,6000,1443.38,75.4,82.5,1500.4,13.9,0.0,5.06,-1.05,5.08
cnn,train,6000,1444.09,75.0,84.9,1500.35,13.9,0.0,5.09,-0.98,4.98
cnn,train,6000,1444.86,74.5,84.5,1500.35,13.7,0.0,5.09,-0.95,4.07
cnn,train,6000,1445.67,75.0,82.8,1500.35,13.8,0.0,5.12,-0.86,4.4
cnn,train,6000,1446.46,74.5,83.2,1500.35,13.9,0.0,5.12,-1.06,5.43
cnn,train,6000,1447.3,75.0,82.8,1500.35,13.6,0.0,5.08,-0.97,4.99
cnn,train,6000,1448.0,75.0,85.6,1500.35,13.7,0.0,5.1,-0.79,4.01
cnn,train,6000,1448.81,74.5,83.2,1500.35,13.7,0.0,5.1,-0.8,4.1
cnn,train,6000,1449.66,75.4,83.6,1500.4,13.7,0.0,5.05,-1.17,5.89
cnn,train,6000,1450.42,75.0,84.0,1500.35,13.9,0.0,5.07,-0.93,4.77
cnn,train,6000,1451.24,75.0,85.2,1500.35,13.6,0.0,5.12,-0.79,4.08
cnn,train,6000,1452.0,75.0,84.1,1500.35,13.7,0.0,5.09,-0.82,4.2
cnn,train,6000,1452.77,75.4,81.8,1500.35,13.9,0.0,5.07,-0.84,5.09
cnn,train,6000,1453.49,75.9,85.1,1500.35,13.7,0.0,5.08,-0.98,4.99
cnn,train,6000,1454.29,75.4,83.3,1500.4,13.6,0.0,5.09,-0.99,5.04
cnn,train,6000,1455.03,76.4,81.5,1500.35,13.8,0.0,5.07,-0.92,4.67
cnn,train,6000,1455.82,75.9,86.8,1500.35,13.7,0.0,5.09,-0.98,4.99
cnn,train,6000,1456.65,75.4,84.2,1500.35,13.8,0.0,5.05,-1.15,5.82
cnn,train,6000,1457.43,75.4,85.4,1500.35,13.9,0.0,5.09,-0.96,4.9
cnn,train,6000,1458.17,74.5,85.3,1500.35,13.9,0.0,5.11,-0.94,4.8
cnn,train,6000,1458.93,74.5,83.5,1500.35,13.6,0.0,5.11,-0.8,4.1
cnn,train,6000,1459.63,75.4,83.9,1500.35,13.7,0.0,5.09,-0.86,4.39
cnn,train,6000,1460.32,75.0,85.0,1500.4,13.7,0.0,5.06,-1.11,5.62
cnn,train,6000,1461.14,75.0,84.4,1500.35,13.7,0.0,5.09,-1.01,5.13
cnn,train,6000,1461.92,75.4,84.9,1500.4,13.6,0.0,5.1,-0.88,4.52
cnn,train,6000,1462.63,75.4,85.1,1500.35,13.8,0.0,5.05,-1.18,5.88
cnn,train,6000,1463.37,75.4,79.6,1500.35,13.8,0.0,5.09,-0.93,4.75
cnn,train,6000,1464.19,74.5,84.8,1500.35,13.7,0.0,5.12,-0.96,4.93
cnn,train,6000,1464.99,75.0,83.9,1500.35,13.8,0.0,5.1,-0.94,4.8
cnn,train,6000,1465.73,75.9,84.1,1500.4,13.8,0.0,5.12,-0.82,4.1
cnn,train,6000,1466.61,75.4,83.0,1500.4,13.7,0.0,5.09,-0.97,4.93
cnn,train,6000,1467.44,75.0,84.9,1500.4,13.7,0.0,5.12,-0.95,4.83
cnn,train,6000,1468.18,75.4,85.6,1500.4,13.6,0.0,5.08,-1.05,5.3
cnn,train,6000,1468.98,76.9,84.2,1500.35,13.8,0.0,5.1,-0.96,4.92
cnn,train,6000,1469.71,75.9,83.8,1500.4,13.8,0.0,5.09,-0.97,4.97
cnn,train,6000,1470.45,75.0,85.0,1500.35,13.7,0.0,5.09,-0.98,4.98
cnn,train,6000,1471.19,75.9,84.4,1500.35,13.5,0.0,5.11,-0.89,4.49
cnn,train,6000,1472.01,75.4,82.7,1500.35,13.8,0.0,5.09,-0.84,4.26
cnn,train,6000,1472.78,75.0,86.3,1500.4,13.7,0.0,5.08,-0.98,4.98
cnn,train,6000,1473.54,75.4,86.2,1500.4,13.5,0.0,5.09,-0.94,4.8
cnn,train,6000,1474.27,75.0,83.4,1500.4,13.7,0.0,5.09,-0.98,5.02
cnn,train,6000,1475.01,75.0,81.9,1500.35,13.8,0.0,5.1,-0.84,4.33
cnn,train,6000,1475.86,75.4,84.9,1500.4,13.4,0.0,5.12,-0.8,4.1
cnn,train,6000,1476.72,75.4,83.4,1500.35,13.9,0.0,5.11,-0.91,4.62
cnn,train,6000,1477.49,75.0,85.6,1500.35,13.6,0.0,5.11,-0.83,4.22
cnn,train,6000,1478.24,75.0,84.9,1500.35,13.6,0.0,5.08,-0.98,5.0
cnn,train,6000,1478.94,75.4,81.9,1500.35,13.8,0.0,5.12,-0.88,4.53
cnn,train,6000,1479.68,75.4,81.1,1500.35,13.8,0.0,5.08,-1.01,5.12
cnn,train,6000,1480.4,75.4,83.4,1500.35,13.8,0.0,5.09,-0.97,4.89
cnn,train,6000,1481.18,75.4,85.3,1500.4,13.7,0.0,5.09,-0.93,4.74
cnn,train,6000,1481.93,75.0,84.2,1500.35,13.6,0.0,5.1,-0.99,5.03
cnn,train,6000,1482.64,75.4,84.7,1500.4,13.7,0.0,5.05,-1.15,5.82
cnn,train,6000,1483.41,74.5,82.7,1500.4,13.9,0.0,5.08,-1.09,5.54
cnn,train,6000,1484.2,75.0,85.4,1500.4,13.7,0.0,5.08,-0.95,4.84
cnn,train,6000,1484.93,75.9,83.5,1500.4,13.6,0.0,5.11,-0.8,4.07
cnn,train,6000,1485.63,75.4,83.9,1500.4,13.7,0.0,5.07,-1.11,5.64
cnn,train,6000,1486.44,75.0,83.9,1500.4,13.9,0.0,5.09,-1.03,5.24
cnn,train,6000,1487.2,74.5,85.9,1500.35,13.7,0.0,5.09,-0.94,4.76
cnn,train,6000,1487.99,75.0,85.8,1500.35,13.7,0.0,5.11,-0.89,4.53
cnn,train,6000,1488.75,75.4,81.8,1500.4,13.9,0.0,5.07,-1.03,5.25
cnn,train,6000,1489.5,75.9,82.8,1500.4,13.7,0.0,5.08,-0.99,5.03
cnn,train,6000,1490.3,74.5,85.6,1500.4,13.6,0.0,5.09,-0.99,5.03
cnn,train,6000,1491.0,74.5,84.3,1500.35,13.8,0.0,5.04,-1.06,5.36
cnn,train,6000,1491.81,75.4,83.0,1500.35,13.9,0.0,5.06,-0.89,4.56
cnn,train,6000,1492.56,75.4,85.1,1500.35,13.7,0.0,5.11,-0.8,5.06
cnn,train,6000,1493.3,74.5,84.5,1500.4,13.6,0.0,5.08,-0.97,4.95
cnn,train,6000,1494.0,75.9,83.7,1500.35,13.7,0.0,5.08,-0.95,4.85
cnn,train,6000,1494.8,75.4,84.2,1500.4,14.0,0.0,5.12,-0.98,5.02
cnn,train,6000,1495.56,74.5,84.8,1500.4,13.7,0.0,5.09,-0.89,4.53
cnn,train,6000,1496.3,75.9,84.5,1500.4,13.6,0.0,5.09,-0.89,4.51
cnn,train,6000,1497.0,75.9,84.7,1500.35,13.7,0.0,5.05,-1.16,5.89
cnn,train,6000,1497.72,75.9,82.7,1500.35,13.8,0.0,5.08,-0.97,4.97
cnn,train,6000,1498.44,75.0,83.0,1500.4,13.8,0.0,5.09,-0.97,4.95
cnn,train,6000,1499.19,74.5,86.1,1500.35,13.9,0.0,5.12,-0.91,4.67
cnn,train,6000,1499.96,75.0,83.2,1500.35,13.6,0.0,5.09,-0.99,5.06
cnn,train,6000,1500.67,75.0,85.9,1500.4,13.7,0.0,5.05,-1.16,5.85
cnn,train,6000,1501.43,74.5,83.7,1500.35,14.0,0.0,5.07,-1.02,5.18
cnn,train,6000,1502.24,75.4,85.9,1500.4,13.4,0.0,5.12,-0.78,4.01
cnn,train,6000,1503.01,75.0,82.1,1500.4,13.7,0.0,5.08,-0.85,4.34
cnn,train,6000,1503.76,75.0,82.3,1500.4,13.8,0.0,5.09,-0.83,4.25
cnn,train,6000,1504.52,74.5,84.8,1500.35,13.7,0.0,5.09,-0.98,4.99
cnn,train,6000,1505.32,76.4,82.5,1500.35,13.6,0.0,5.08,-0.99,5.06
cnn,train,6000,1506.1,75.0,83.8,1500.35,13.8,0.0,5.08,-1.1,5.58
cnn,train,6000,1506.86,75.9,83.2,1500.4,13.7,0.0,5.09,-0.98,4.98
cnn,train,6000,1507.64,76.4,83.4,1500.35,13.6,0.0,5.08,-0.98,5.0
cnn,train,6000,1508.41,75.9,81.6,1500.35,13.8,0.0,5.07,-1.04,4.98
cnn,train,6000,1509.17,75.0,82.1,1500.35,13.7,0.0,5.11,-0.82,4.16
cnn,train,6000,1509.91,75.4,84.3,1500.35,13.6,0.0,5.08,-0.99,5.06
cnn,train,6000,1510.64,75.0,85.2,1500.4,13.6,0.0,5.09,-0.86,4.4
cnn,train,6000,1511.45,75.0,84.3,1500.4,13.8,0.0,5.11,-0.84,4.31
cnn,train,6000,1512.24,75.0,85.1,1500.35,13.7,0.0,5.09,-0.92,4.68
cnn,train,6000,1512.98,75.4,84.6,1500.35,13.6,0.0,5.11,-0.83,4.25
cnn,train,6000,1513.82,75.4,84.8,1500.35,13.9,0.0,5.07,-1.1,5.56
cnn,train,6000,1514.66,74.5,83.0,1500.35,13.6,0.0,5.12,-0.78,4.01
cnn,train,6000,1515.38,74.0,84.5,1500.35,13.8,0.0,5.07,-0.88,5.66
cnn,train,6000,1516.15,74.0,83.0,1500.35,14.0,0.0,5.11,-0.8,5.41
cnn,train,6000,1516.93,75.4,85.2,1500.4,13.6,0.0,5.12,-0.78,3.99
cnn,train,6000,1517.71,75.4,85.0,1500.4,13.8,0.0,5.06,-1.13,5.73
cnn,train,6000,1518.46,75.0,83.2,1500.35,13.9,0.0,5.1,-0.89,4.52
cnn,train,6000,1519.25,75.4,84.0,1500.35,13.7,0.0,5.09,-0.88,4.51
cnn,train,6000,1520.01,75.0,83.7,1500.35,13.6,0.0,5.11,-0.81,4.15
cnn,train,6000,1520.7,75.4,82.7,1500.4,13.7,0.0,5.11,-1.03,5.29
cnn,train,6000,1521.48,74.0,81.7,1500.35,13.8,0.0,5.08,-1.0,5.11
cnn,train,6000,1522.21,75.4,85.0,1500.35,13.7,0.0,5.07,-0.99,5.06
cnn,train,6000,1523.03,75.0,85.4,1500.4,13.8,0.0,5.05,-1.18,5.94
cnn,train,6000,1523.76,75.4,80.1,1500.4,13.8,0.0,5.08,-1.06,5.49
cnn,train,6000,1524.59,75.0,82.6,1500.35,13.7,0.0,5.09,-0.98,5.0
cnn,train,6000,1525.33,75.4,82.3,1500.35,13.6,0.0,5.11,-0.84,4.29
cnn,train,6000,1526.04,74.5,83.4,1500.35,13.8,0.0,5.05,-1.16,5.85
cnn,train,6000,1526.77,75.0,79.7,1500.35,13.8,0.0,5.08,-0.99,5.07
cnn,train,6000,1527.6,75.0,85.3,1500.35,13.6,0.0,5.1,-0.79,4.06
cnn,train,6000,1528.37,74.5,84.8,1500.4,13.7,0.0,5.04,-1.16,5.88
cnn,train,6000,1529.1,75.0,80.6,1500.35,13.8,0.0,5.09,-0.8,4.07
cnn,train,6000,1529.96,75.0,85.6,1500.35,13.5,0.0,5.09,-1.01,5.16
cnn,train,6000,1530.79,74.0,81.6,1500.35,13.9,0.0,5.09,-1.04,5.22
cnn,train,6000,1531.54,75.4,83.6,1500.4,13.8,0.0,5.09,-0.94,4.79
cnn,train,6000,1532.29,75.0,86.5,1500.35,13.6,0.0,5.08,-0.96,4.9
cnn,train,6000,1533.02,75.4,83.3,1500.35,13.7,0.0,5.09,-0.98,5.0
cnn,train,6000,1533.82,74.5,84.5,1500.35,13.9,0.0,5.09,-0.97,4.95
cnn,train,6000,1534.57,74.5,85.1,1500.4,13.9,0.0,5.09,-0.86,4.39
cnn,train,6000,1535.33,75.4,84.7,1500.4,13.6,0.0,5.1,-0.87,4.43
cnn,train,6000,1536.1,75.0,83.7,1500.35,13.8,0.0,5.08,-1.07,5.41
cnn,train,6000,1536.92,75.4,84.9,1500.35,13.7,0.0,5.1,-0.79,4.06
cnn,train,6000,1537.66,75.4,84.2,1500.35,13.6,0.0,5.09,-0.98,4.97
cnn,train,6000,1538.36,74.5,84.2,1500.35,13.7,0.0,5.12,-0.82,4.2
cnn,train,6000,1539.13,75.9,83.3,1500.35,13.9,0.0,5.11,-0.97,4.95
cnn,train,6000,1539.99,75.4,84.5,1500.4,13.6,0.0,5.09,-0.93,4.76
